Date,Momentum_Value,Momentum_Return,Contrarian_Value,Contrarian_Return,Momentum_DD,Contrarian_DD
2018-11-09,70589.8055493701,0.004782378673553467,121971.06351670511,-0.004782378673553467,-32.730053574051254,-22.63224958009682
2018-11-12,70309.39465982308,-0.003972399234771729,122455.58127608316,0.003972399234771729,-32.997276657756835,-22.32491398753278
2018-11-13,70646.68431025145,0.004797220230102539,121868.13488429657,-0.004797220230102539,-32.67584983786747,-22.697538481526735
2018-11-14,70818.08947923315,0.002426230907440186,121572.4546488082,-0.002426230907440186,-32.51250590392697,-22.885092102884073
2018-11-15,70908.53640025434,0.0012771725654602052,121417.18564501508,-0.0012771725654602052,-32.42631272795581,-22.983581147638265
2018-11-16,70732.51203935931,-0.0024824142456054688,121718.5933963216,0.0024824142456054688,-32.594058611868014,-22.792394492333646
2018-11-19,70900.45079261095,0.0023742794990539544,121429.59943536702,-0.0023742794990539544,-32.43401806711573,-22.97570692726155
2018-11-20,70318.02399854467,-0.008214712142944336,122427.1086403616,0.008214712142944336,-32.98905315934976,-22.342974531655223
2018-11-21,69814.27730720054,-0.00716383457183838,123304.15619376964,0.00716383457183838,-33.46910849701843,-21.786652447858966
2018-11-22,70373.93367369515,0.008016359806060792,122315.70571213767,-0.008016359806060792,-32.93577293251254,-22.41363878347341
2018-11-23,69829.54669020438,-0.007735633850097657,123261.89522564305,0.007735633850097657,-33.45455723754643,-21.81345910134095
2018-11-26,69769.9028610929,-0.0008541345596313473,123367.17747024093,0.0008541345596313473,-33.51139599999582,-21.746677274661387
2018-11-27,69922.38329719656,0.002185475826263428,123097.56148612537,-0.002185475826263428,-33.36608676323182,-21.91769801980239
2018-11-28,70508.87104384205,0.008387696743011475,122065.05647057555,-0.008387696743011475,-32.80718170620166,-22.57262868980854
2018-11-29,71153.79721764829,0.009146738052368163,120948.55937369166,-0.009146738052368163,-32.192586598267916,-23.280836573266306
2018-11-30,71309.03069121862,0.002181661128997803,120684.6906030978,-0.002181661128997803,-32.04465380019147,-23.448211789963636
